,HOUSEID,PERSONID,TDTRPNUM,STRTTIME,ENDTIME,TRVLCMIN,TRPMILES,TRPTRANS,VEHID,WHYFROM,LOOP_TRIP,TRPHHVEH,WHODROVE,PUBTRANS,TRIPPURP,DWELTIME,TDWKND,VMT_MILE,WHYTRP1S,TDCASEID,WHYTO,TRAVDAY,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,HHSTATE,HHSTFIPS,TDAYDATE,URBAN,URBANSIZE,URBRUR,GASPRICE,CENSUS_D,CENSUS_R,CDIVMSAR,VEHTYPE,Energy_Consumption,SOC,SIC,Charging_cost,Battery Capacity
6794,30472442,1,1,725,745,20,8.652,4,1,1,2,1,1,2,HBO,5,2,8.652,70,304724420101,6,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.5996857847087937,0.0,18.81148805,198000000.0
6795,30472442,1,2,750,820,30,8.262,4,1,6,2,1,1,2,NHB,520,2,8.262,10,304724420102,3,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.5391171958937525,0.0,18.81148805,198000000.0
6796,30472442,1,3,1700,1730,30,7.759,4,1,3,2,1,1,2,NHB,15,2,7.759,70,304724420103,6,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.4822360919702586,0.0,18.81148805,198000000.0
6797,30472442,1,4,1745,1800,15,8.652,4,1,6,2,1,1,2,HBO,-9,2,8.652,1,304724420104,1,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.4188084194420889,0.0,18.81148805,198000000.0
6798,30472442,1,1,725,745,20,8.652,4,1,1,2,1,1,2,HBO,5,2,8.652,70,304724420101,6,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.35538074691391924,0.0,18.81148805,198000000.0
6799,30472442,1,2,750,820,30,8.262,4,1,6,2,1,1,2,NHB,520,2,8.262,10,304724420102,3,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.294812158098878,0.0,18.81148805,198000000.0
6800,30472442,1,3,1700,1730,30,7.759,4,1,3,2,1,1,2,NHB,15,2,7.759,70,304724420103,6,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.23793105417538413,0.0,18.81148805,198000000.0
6801,30472442,1,4,1745,1800,15,8.652,4,1,6,2,1,1,2,HBO,-9,2,8.652,1,304724420104,1,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.17450338164721443,0.0,18.81148805,198000000.0
6802,30472442,1,1,725,745,20,8.652,4,1,1,2,1,1,2,HBO,5,2,8.652,70,304724420101,6,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.11107570911904477,0.0,18.81148805,198000000.0
6803,30472442,1,2,750,820,30,8.262,4,1,6,2,1,1,2,NHB,520,2,8.262,10,304724420102,3,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.5280414920211753,0.0,18.81148805,198000000.0
6804,30472442,1,3,1700,1730,30,7.759,4,1,3,2,1,1,2,NHB,15,2,7.759,70,304724420103,6,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.47116038809768146,0.0,18.81148805,198000000.0
6805,30472442,1,4,1745,1800,15,8.652,4,1,6,2,1,1,2,HBO,-9,2,8.652,1,304724420104,1,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.4077327155695118,0.0,18.81148805,198000000.0
6806,30472442,1,1,725,745,20,8.652,4,1,1,2,1,1,2,HBO,5,2,8.652,70,304724420101,6,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.34430504304134246,0.0,18.81148805,198000000.0
6807,30472442,1,2,750,820,30,8.262,4,1,6,2,1,1,2,NHB,520,2,8.262,10,304724420102,3,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.28373645422630117,0.0,18.81148805,198000000.0
6808,30472442,1,3,1700,1730,30,7.759,4,1,3,2,1,1,2,NHB,15,2,7.759,70,304724420103,6,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.22685535030280762,0.0,18.81148805,198000000.0
6809,30472442,1,4,1745,1800,15,8.652,4,1,6,2,1,1,2,HBO,-9,2,8.652,1,304724420104,1,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.16342767777463824,0.0,18.81148805,198000000.0
6810,30472442,1,1,725,745,20,8.652,4,1,1,2,1,1,2,HBO,5,2,8.652,70,304724420101,6,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.10000000524646886,0.0,18.81148805,198000000.0
6811,30472442,1,2,750,820,30,8.262,4,1,6,2,1,1,2,NHB,520,2,8.262,10,304724420102,3,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,1.0000000184516298,0.0,18.81148805,198000000.0
6812,30472442,1,3,1700,1730,30,7.759,4,1,3,2,1,1,2,NHB,15,2,7.759,70,304724420103,6,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.9431189145281363,0.0,18.81148805,198000000.0
6813,30472442,1,4,1745,1800,15,8.652,4,1,6,2,1,1,2,HBO,-9,2,8.652,1,304724420104,1,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.879691241999967,0.0,18.81148805,198000000.0
6814,30472442,1,1,725,745,20,8.652,4,1,1,2,1,1,2,HBO,5,2,8.652,70,304724420101,6,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.8162635694717976,0.0,18.81148805,198000000.0
6815,30472442,1,2,750,820,30,8.262,4,1,6,2,1,1,2,NHB,520,2,8.262,10,304724420102,3,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.7556949806567563,0.0,18.81148805,198000000.0
6816,30472442,1,3,1700,1730,30,7.759,4,1,3,2,1,1,2,NHB,15,2,7.759,70,304724420103,6,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,0.6988138767332628,0.0,18.81148805,198000000.0
6817,30472442,1,4,1745,1800,15,8.652,4,1,6,2,1,1,2,HBO,-9,2,8.652,1,304724420104,1,3,1,2,1,7,DE,10,201610,1,5,1,237.2,5,3,51,3,901.9441561159268,1.0000000254172148,0.0,18.81148805,198000000.0
6818,30491065,1,1,720,740,20,7.284,3,2,1,2,1,1,2,HBO,1,2,7.284,70,304910650101,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.9608408165075738,0.0,11.39470951666667,270000000.0
6819,30491065,1,2,741,745,4,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650102,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.9536100227407819,0.0,11.39470951666667,270000000.0
6820,30491065,1,3,1140,1150,10,1.3,3,2,15,2,1,1,2,NHB,5,2,1.3,70,304910650103,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.9466211514420236,0.0,11.39470951666667,270000000.0
6821,30491065,1,4,1155,1205,10,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650104,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.9393903576752317,0.0,11.39470951666667,270000000.0
6822,30491065,1,5,1600,1605,5,1.3,3,2,15,2,1,1,2,NHB,25,2,1.3,70,304910650105,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.9324014863764736,0.0,11.39470951666667,270000000.0
6823,30491065,1,6,1630,1640,10,3.282,3,2,6,2,1,1,2,NHB,5,2,3.282,40,304910650106,11,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.9147572743745319,0.0,11.39470951666667,270000000.0
6824,30491065,1,7,1645,1700,15,4.33,3,2,11,2,1,1,2,HBSHOP,-9,2,4.33,1,304910650107,1,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.8914789568948223,0.0,11.39470951666667,270000000.0
6825,30491065,1,1,720,740,20,7.284,3,2,1,2,1,1,2,HBO,1,2,7.284,70,304910650101,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.8523197734023962,0.0,11.39470951666667,270000000.0
6826,30491065,1,2,741,745,4,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650102,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.8450889796356041,0.0,11.39470951666667,270000000.0
6827,30491065,1,3,1140,1150,10,1.3,3,2,15,2,1,1,2,NHB,5,2,1.3,70,304910650103,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.838100108336846,0.0,11.39470951666667,270000000.0
6828,30491065,1,4,1155,1205,10,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650104,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.830869314570054,0.0,11.39470951666667,270000000.0
6829,30491065,1,5,1600,1605,5,1.3,3,2,15,2,1,1,2,NHB,25,2,1.3,70,304910650105,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.8238804432712958,0.0,11.39470951666667,270000000.0
6830,30491065,1,6,1630,1640,10,3.282,3,2,6,2,1,1,2,NHB,5,2,3.282,40,304910650106,11,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.8062362312693543,0.0,11.39470951666667,270000000.0
6831,30491065,1,7,1645,1700,15,4.33,3,2,11,2,1,1,2,HBSHOP,-9,2,4.33,1,304910650107,1,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.7829579137896446,0.0,11.39470951666667,270000000.0
6832,30491065,1,1,720,740,20,7.284,3,2,1,2,1,1,2,HBO,1,2,7.284,70,304910650101,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.7437987302972184,0.0,11.39470951666667,270000000.0
6833,30491065,1,2,741,745,4,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650102,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.7365679365304265,0.0,11.39470951666667,270000000.0
6834,30491065,1,3,1140,1150,10,1.3,3,2,15,2,1,1,2,NHB,5,2,1.3,70,304910650103,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.7295790652316683,0.0,11.39470951666667,270000000.0
6835,30491065,1,4,1155,1205,10,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650104,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.7223482714648763,0.0,11.39470951666667,270000000.0
6836,30491065,1,5,1600,1605,5,1.3,3,2,15,2,1,1,2,NHB,25,2,1.3,70,304910650105,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.7153594001661182,0.0,11.39470951666667,270000000.0
6837,30491065,1,6,1630,1640,10,3.282,3,2,6,2,1,1,2,NHB,5,2,3.282,40,304910650106,11,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.6977151881641767,0.0,11.39470951666667,270000000.0
6838,30491065,1,7,1645,1700,15,4.33,3,2,11,2,1,1,2,HBSHOP,-9,2,4.33,1,304910650107,1,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.674436870684467,0.0,11.39470951666667,270000000.0
6839,30491065,1,1,720,740,20,7.284,3,2,1,2,1,1,2,HBO,1,2,7.284,70,304910650101,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.6352776871920409,0.0,11.39470951666667,270000000.0
6840,30491065,1,2,741,745,4,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650102,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.6280468934252489,0.0,11.39470951666667,270000000.0
6841,30491065,1,3,1140,1150,10,1.3,3,2,15,2,1,1,2,NHB,5,2,1.3,70,304910650103,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.6210580221264907,0.0,11.39470951666667,270000000.0
6842,30491065,1,4,1155,1205,10,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650104,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.6138272283596988,0.0,11.39470951666667,270000000.0
6843,30491065,1,5,1600,1605,5,1.3,3,2,15,2,1,1,2,NHB,25,2,1.3,70,304910650105,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.6068383570609406,0.0,11.39470951666667,270000000.0
6844,30491065,1,6,1630,1640,10,3.282,3,2,6,2,1,1,2,NHB,5,2,3.282,40,304910650106,11,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.589194145058999,0.0,11.39470951666667,270000000.0
6845,30491065,1,7,1645,1700,15,4.33,3,2,11,2,1,1,2,HBSHOP,-9,2,4.33,1,304910650107,1,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,1.0000000060978083,0.0,11.39470951666667,270000000.0
6846,30491065,1,1,720,740,20,7.284,3,2,1,2,1,1,2,HBO,1,2,7.284,70,304910650101,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.9608408226053818,0.0,11.39470951666667,270000000.0
6847,30491065,1,2,741,745,4,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650102,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.9536100288385898,0.0,11.39470951666667,270000000.0
6848,30491065,1,3,1140,1150,10,1.3,3,2,15,2,1,1,2,NHB,5,2,1.3,70,304910650103,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.9466211575398318,0.0,11.39470951666667,270000000.0
6849,30491065,1,4,1155,1205,10,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650104,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.9393903637730397,0.0,11.39470951666667,270000000.0
6850,30491065,1,5,1600,1605,5,1.3,3,2,15,2,1,1,2,NHB,25,2,1.3,70,304910650105,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.9324014924742817,0.0,11.39470951666667,270000000.0
6851,30491065,1,6,1630,1640,10,3.282,3,2,6,2,1,1,2,NHB,5,2,3.282,40,304910650106,11,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.9147572804723401,0.0,11.39470951666667,270000000.0
6852,30491065,1,7,1645,1700,15,4.33,3,2,11,2,1,1,2,HBSHOP,-9,2,4.33,1,304910650107,1,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.8914789629926304,0.0,11.39470951666667,270000000.0
6853,30491065,1,1,720,740,20,7.284,3,2,1,2,1,1,2,HBO,1,2,7.284,70,304910650101,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.8523197795002042,0.0,11.39470951666667,270000000.0
6854,30491065,1,2,741,745,4,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650102,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.8450889857334122,0.0,11.39470951666667,270000000.0
6855,30491065,1,3,1140,1150,10,1.3,3,2,15,2,1,1,2,NHB,5,2,1.3,70,304910650103,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.838100114434654,0.0,11.39470951666667,270000000.0
6856,30491065,1,4,1155,1205,10,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650104,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.830869320667862,0.0,11.39470951666667,270000000.0
6857,30491065,1,5,1600,1605,5,1.3,3,2,15,2,1,1,2,NHB,25,2,1.3,70,304910650105,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.823880449369104,0.0,11.39470951666667,270000000.0
6858,30491065,1,6,1630,1640,10,3.282,3,2,6,2,1,1,2,NHB,5,2,3.282,40,304910650106,11,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.8062362373671623,0.0,11.39470951666667,270000000.0
6859,30491065,1,7,1645,1700,15,4.33,3,2,11,2,1,1,2,HBSHOP,-9,2,4.33,1,304910650107,1,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.7829579198874527,0.0,11.39470951666667,270000000.0
6860,30491065,1,1,720,740,20,7.284,3,2,1,2,1,1,2,HBO,1,2,7.284,70,304910650101,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.7437987363950265,0.0,11.39470951666667,270000000.0
6861,30491065,1,2,741,745,4,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650102,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.7365679426282344,0.0,11.39470951666667,270000000.0
6862,30491065,1,3,1140,1150,10,1.3,3,2,15,2,1,1,2,NHB,5,2,1.3,70,304910650103,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.7295790713294763,0.0,11.39470951666667,270000000.0
6863,30491065,1,4,1155,1205,10,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650104,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.7223482775626843,0.0,11.39470951666667,270000000.0
6864,30491065,1,5,1600,1605,5,1.3,3,2,15,2,1,1,2,NHB,25,2,1.3,70,304910650105,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.7153594062639261,0.0,11.39470951666667,270000000.0
6865,30491065,1,6,1630,1640,10,3.282,3,2,6,2,1,1,2,NHB,5,2,3.282,40,304910650106,11,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.6977151942619846,0.0,11.39470951666667,270000000.0
6866,30491065,1,7,1645,1700,15,4.33,3,2,11,2,1,1,2,HBSHOP,-9,2,4.33,1,304910650107,1,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.6744368767822749,0.0,11.39470951666667,270000000.0
6867,30491065,1,1,720,740,20,7.284,3,2,1,2,1,1,2,HBO,1,2,7.284,70,304910650101,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.6352776932898487,0.0,11.39470951666667,270000000.0
6868,30491065,1,2,741,745,4,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650102,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.6280468995230567,0.0,11.39470951666667,270000000.0
6869,30491065,1,3,1140,1150,10,1.3,3,2,15,2,1,1,2,NHB,5,2,1.3,70,304910650103,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.6210580282242986,0.0,11.39470951666667,270000000.0
6870,30491065,1,4,1155,1205,10,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650104,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.6138272344575065,0.0,11.39470951666667,270000000.0
6871,30491065,1,5,1600,1605,5,1.3,3,2,15,2,1,1,2,NHB,25,2,1.3,70,304910650105,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.6068383631587484,0.0,11.39470951666667,270000000.0
6872,30491065,1,6,1630,1640,10,3.282,3,2,6,2,1,1,2,NHB,5,2,3.282,40,304910650106,11,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.5891941511568068,0.0,11.39470951666667,270000000.0
6873,30491065,1,7,1645,1700,15,4.33,3,2,11,2,1,1,2,HBSHOP,-9,2,4.33,1,304910650107,1,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.5659158336770972,0.0,11.39470951666667,270000000.0
6874,30491065,1,1,720,740,20,7.284,3,2,1,2,1,1,2,HBO,1,2,7.284,70,304910650101,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.526756650184671,0.0,11.39470951666667,270000000.0
6875,30491065,1,2,741,745,4,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650102,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.519525856417879,0.0,11.39470951666667,270000000.0
6876,30491065,1,3,1140,1150,10,1.3,3,2,15,2,1,1,2,NHB,5,2,1.3,70,304910650103,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.5125369851191208,0.0,11.39470951666667,270000000.0
6877,30491065,1,4,1155,1205,10,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650104,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.5053061913523288,0.0,11.39470951666667,270000000.0
6878,30491065,1,5,1600,1605,5,1.3,3,2,15,2,1,1,2,NHB,25,2,1.3,70,304910650105,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.4983173200535707,0.0,11.39470951666667,270000000.0
6879,30491065,1,6,1630,1640,10,3.282,3,2,6,2,1,1,2,NHB,5,2,3.282,40,304910650106,11,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.4806731080516291,0.0,11.39470951666667,270000000.0
6880,30491065,1,7,1645,1700,15,4.33,3,2,11,2,1,1,2,HBSHOP,-9,2,4.33,1,304910650107,1,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.5108058619052527,0.0,11.39470951666667,270000000.0
6881,30491065,1,1,720,740,20,7.284,3,2,1,2,1,1,2,HBO,1,2,7.284,70,304910650101,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.4716466784128266,0.0,11.39470951666667,270000000.0
6882,30491065,1,2,741,745,4,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650102,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.4644158846460346,0.0,11.39470951666667,270000000.0
6883,30491065,1,3,1140,1150,10,1.3,3,2,15,2,1,1,2,NHB,5,2,1.3,70,304910650103,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.4574270133472764,0.0,11.39470951666667,270000000.0
6884,30491065,1,4,1155,1205,10,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650104,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.4501962195804845,0.0,11.39470951666667,270000000.0
6885,30491065,1,5,1600,1605,5,1.3,3,2,15,2,1,1,2,NHB,25,2,1.3,70,304910650105,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.4432073482817263,0.0,11.39470951666667,270000000.0
6886,30491065,1,6,1630,1640,10,3.282,3,2,6,2,1,1,2,NHB,5,2,3.282,40,304910650106,11,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.4255631362797847,0.0,11.39470951666667,270000000.0
6887,30491065,1,7,1645,1700,15,4.33,3,2,11,2,1,1,2,HBSHOP,-9,2,4.33,1,304910650107,1,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.4022848188000751,0.0,11.39470951666667,270000000.0
6888,30491065,1,1,720,740,20,7.284,3,2,1,2,1,1,2,HBO,1,2,7.284,70,304910650101,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.3631256353076491,0.0,11.39470951666667,270000000.0
6889,30491065,1,2,741,745,4,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650102,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.3558948415408571,0.0,11.39470951666667,270000000.0
6890,30491065,1,3,1140,1150,10,1.3,3,2,15,2,1,1,2,NHB,5,2,1.3,70,304910650103,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.3489059702420989,0.0,11.39470951666667,270000000.0
6891,30491065,1,4,1155,1205,10,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650104,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.341675176475307,0.0,11.39470951666667,270000000.0
6892,30491065,1,5,1600,1605,5,1.3,3,2,15,2,1,1,2,NHB,25,2,1.3,70,304910650105,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.3346863051765488,0.0,11.39470951666667,270000000.0
6893,30491065,1,6,1630,1640,10,3.282,3,2,6,2,1,1,2,NHB,5,2,3.282,40,304910650106,11,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.3170420931746072,0.0,11.39470951666667,270000000.0
6894,30491065,1,7,1645,1700,15,4.33,3,2,11,2,1,1,2,HBSHOP,-9,2,4.33,1,304910650107,1,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.2937637756948976,0.0,11.39470951666667,270000000.0
6895,30491065,1,1,720,740,20,7.284,3,2,1,2,1,1,2,HBO,1,2,7.284,70,304910650101,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.2546045922024715,0.0,11.39470951666667,270000000.0
6896,30491065,1,2,741,745,4,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650102,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.24737379843567958,0.0,11.39470951666667,270000000.0
6897,30491065,1,3,1140,1150,10,1.3,3,2,15,2,1,1,2,NHB,5,2,1.3,70,304910650103,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.2403849271369214,0.0,11.39470951666667,270000000.0
6898,30491065,1,4,1155,1205,10,1.345,3,2,6,2,1,1,2,NHB,235,2,1.345,50,304910650104,15,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.23315413337012944,0.0,11.39470951666667,270000000.0
6899,30491065,1,5,1600,1605,5,1.3,3,2,15,2,1,1,2,NHB,25,2,1.3,70,304910650105,6,3,1,3,3,8,DE,10,201606,1,1,1,245.5,5,3,53,1,901.9441561159268,0.22616526207137125,0.0,11.39470951666667,270000000.0
