,area_id,hhid,persid,Gender,Age,Tripsnumberofchildren,Numberofadults,Numberofchildren,HHincome,Houseownership,Numberofcars,Surveyday,PTUSE,Destination,Parentscarlicence,Motherseducation,Fatherseducation,MothersJob,FathersJob,SI,HOME_asgs_name,MothersTripmode,trips_mode_1.2,trips_mode_1.3,trips_mode_1.4,TotalTravelTime,Totalwaittime,TotalDistance,HOME_sa4_name
362,20902152609,Y23H5510414,Y23H5510414P03,Female,10,4,2,2,2275,Being Rented,1,Weekend,No,Social,2,No Study,No Study,Part-time Work,Part-time Work,886.905111965611,Greater Melbourne,Bicycle,Bicycle,Bicycle,Bicycle,16.0,0.0,1.97324,Melbourne - North East
363,20902152609,Y23H5510414,Y23H5510414P04,Male,10,5,2,2,2275,Being Rented,1,Weekend,No,Buy Something,2,No Study,No Study,Part-time Work,Part-time Work,886.905111965611,Greater Melbourne,Bicycle,Bicycle,Bicycle,Bicycle,53.0,0.0,31.39383,Melbourne - North East
364,21201128949,Y23H5520108,Y23H5520108P04,Female,16,2,2,2,3400,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,213.662869471846,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Other,70.0,0.0,114.5354,Melbourne - South East
365,21201128949,Y23H5520110,Y23H5520110P04,Female,17,6,2,2,4950,Fully Owned,3,Weekday,Yes,Education,2,No Study,No Study,Keeping House,Full-time Work,213.662869471846,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,85.0,0.0,48.4978,Melbourne - South East
366,21201128949,Y23H5520114,Y23H5520114P05,Male,10,2,2,3,4400,Being Rented,2,Weekend,No,Other Purpose,2,No Study,No Study,Full-time Work,Casual Work,213.662869471846,Greater Melbourne,Motorcycle,Motorcycle,Vehicle Driver,Vehicle Driver,162.0,0.0,244.44392,Melbourne - South East
367,21201128949,Y23H5520114,Y23H5520114P04,Female,12,2,2,3,4400,Being Rented,2,Weekend,No,Other Purpose,2,No Study,No Study,Full-time Work,Casual Work,213.662869471846,Greater Melbourne,Motorcycle,Motorcycle,Vehicle Driver,Vehicle Driver,162.0,0.0,244.44392,Melbourne - South East
368,21201128949,Y23H5520114,Y23H5520114P03,Female,13,2,2,3,4400,Being Rented,2,Weekend,No,Other Purpose,2,No Study,No Study,Full-time Work,Casual Work,213.662869471846,Greater Melbourne,Motorcycle,Motorcycle,Vehicle Driver,Vehicle Driver,162.0,0.0,244.44392,Melbourne - South East
369,21201155004,Y23H5520122,Y23H5520122P04,Female,9,2,2,2,725,Being Rented,2,Weekday,No,Education,2,No Study,No Study,Full-time Work,Unemployed,31.2953912569129,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,20.0,0.0,2.80498,Melbourne - South East
370,21201155004,Y23H5520122,Y23H5520122P03,Female,13,2,2,2,725,Being Rented,2,Weekday,No,Education,2,No Study,No Study,Full-time Work,Unemployed,31.2953912569129,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,20.0,0.0,2.80498,Melbourne - South East
371,21201155004,Y23H5520140,Y23H5520140P03,Female,9,2,2,1,2575,Being Rented,0,Weekday,No,Education,2,No Study,No Study,Casual Work,Full-time Work,31.2953912569129,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,10.0,0.0,4.76456,Melbourne - South East
372,20702115736,Y23H5520212,Y23H5520212P06,Female,9,2,2,4,3300,Being Rented,1,Weekday,No,Education,2,No Study,No Study,Casual Work,Full-time Work,6265.7399210811,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,10.0,0.0,2.36036,Melbourne - Inner East
373,20702115736,Y23H5520212,Y23H5520212P05,Male,11,2,2,4,3300,Being Rented,1,Weekday,No,Education,2,No Study,No Study,Casual Work,Full-time Work,6265.7399210811,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,47.0,0.0,32.31378,Melbourne - Inner East
374,20702115736,Y23H5520217,Y23H5520217P04,Male,12,2,2,2,0,Being Rented,1,Weekday,No,Education,2,No Study,No Study,Unemployed,Unemployed,6265.7399210811,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,30.0,0.0,2.3273,Melbourne - Inner East
375,20801117334,Y23H5520301,Y23H5520301P04,Male,17,2,2,2,7150,Fully Owned,1,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Full-time Work,4001.10948048629,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,43.0,1.0,14.26411,Melbourne - Inner South
376,20801117340,Y23H5520328,Y23H5520328P03,Male,17,2,2,1,3500,Fully Owned,1,Weekend,No,Recreational,2,No Study,.,Full-time Work,.,3804.11793338292,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,30.0,0.0,11.05456,Melbourne - Inner South
377,20801117340,Y23H5520341,Y23H5520341P03,Female,10,2,2,2,3500,Being Purchased,2,Weekend,No,Social,2,No Study,No Study,Part-time Work,Full-time Work,3804.11793338292,Greater Melbourne,Walking,Walking,Walking,Vehicle Driver,115.0,0.0,16.37348,Melbourne - Inner South
378,21402138102,Y23H5530105,Y23H5530105P03,Male,12,4,2,1,225,Being Rented,1,Weekday,No,Buy Something,2,No Study,.,Full-time Work,.,357.937008181314,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,24.0,0.0,5.8317,Mornington Peninsula
379,21402138102,Y23H5530105,Y23H5530105P02,Male,15,2,2,1,225,Being Rented,1,Weekday,No,Education,2,No Study,.,Full-time Work,.,357.937008181314,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,15.0,0.0,2.78782,Mornington Peninsula
380,21402138102,Y23H5530108,Y23H5530108P03,Female,16,5,2,1,7075,Being Purchased,2,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,357.937008181314,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,121.0,2.0,34.81938,Mornington Peninsula
381,21402138102,Y23H5530109,Y23H5530109P05,Male,11,5,2,3,5000,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Casual Work,Casual Work,357.937008181314,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,95.0,0.0,56.29927,Mornington Peninsula
382,21402138102,Y23H5530109,Y23H5530109P04,Male,13,2,2,3,5000,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Casual Work,Casual Work,357.937008181314,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,10.0,0.0,0.60446,Mornington Peninsula
383,21402138102,Y23H5530109,Y23H5530109P03,Female,17,3,2,3,5000,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Casual Work,Casual Work,357.937008181314,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,100.0,0.0,133.7397,Mornington Peninsula
384,21402138102,Y23H5530113,Y23H5530113P04,Male,10,10,2,2,4875,Being Purchased,1,Weekend,No,Personal Business,2,No Study,No Study,Full-time Work,Full-time Work,357.937008181314,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,30.0,0.0,29.79364,Mornington Peninsula
385,21402138102,Y23H5530113,Y23H5530113P03,Male,13,1,2,2,4875,Being Purchased,1,Weekend,No,Personal Business,2,No Study,No Study,Full-time Work,Full-time Work,357.937008181314,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,30.0,0.0,29.79364,Mornington Peninsula
386,21402138102,Y23H5530117,Y23H5530117P04,Male,15,6,2,2,5000,Being Purchased,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,357.937008181314,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,185.0,0.0,20.07108,Mornington Peninsula
387,21402159203,Y23H5530126,Y23H5530126P03,Male,11,3,2,3,5125,Being Purchased,0,Weekday,No,Education,2,No Study,No Study,Part-time Work,Full-time Work,1425.55996306595,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,23.0,0.0,4.85047,Mornington Peninsula
388,20903120923,Y23H5530201,Y23H5530201P04,Female,16,2,2,2,5974,Fully Owned,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Part-time Work,1174.95142056152,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Walking,20.0,0.0,7.75746,Melbourne - North East
389,20903120923,Y23H5530207,Y23H5530207P03,Female,10,0,2,1,3250,Being Rented,2,Weekend,No, ,2,No Study,No Study,Full-time Work,Full-time Work,1174.95142056152,Greater Melbourne, ,Vehicle Driver,Vehicle Driver, ,,,,Melbourne - North East
390,20903120903,Y23H5530226,Y23H5530226P04,Female,10,2,2,2,4125,Being Rented,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,859.824866770191,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Vehicle Driver,42.0,0.0,3.75724,Melbourne - North East
391,20903120903,Y23H5530226,Y23H5530226P03,Female,12,2,2,2,4125,Being Rented,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,859.824866770191,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Vehicle Driver,42.0,0.0,3.75724,Melbourne - North East
392,21204131725,Y23H5530309,Y23H5530309P03,Female,14,4,2,1,1975,Being Purchased,0,Weekday,Yes,Education,2,No Study,.,Full-time Work,.,3495.99685549689,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Vehicle Passenger,43.0,8.0,6.62236,Melbourne - South East
393,21204131714,Y23H5530339,Y23H5530339P03,Female,17,3,2,1,800,Fully Owned,1,Weekday,Yes,Education,2,No Study,.,Retired,.,2200.49736449003,Greater Melbourne,Walking,Walking,Walking, ,49.0,3.0,4.43031,Melbourne - South East
394,20902142829,Y23H5530433,Y23H5530433P04,Female,12,8,2,2,2500,Being Purchased,1,Weekday,No,Pick-up or Drop-off Someone,2,No Study,No Study,Full-time Work,Full-time Work,4899.13690842077,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,74.0,0.0,24.54438,Melbourne - North East
395,20902142829,Y23H5530435,Y23H5530435P04,Male,17,1,2,2,2175,Being Purchased,2,Weekend,No, ,2,No Study,No Study,Full-time Work,Full-time Work,4899.13690842077,Greater Melbourne, , ,Walking,Walking,,,,Melbourne - North East
396,21203130634,Y23H5540105,Y23H5540105P03,Male,9,2,2,2,2775,Fully Owned,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Keeping House,208.764087405102,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Walking,50.0,0.0,2.51432,Melbourne - South East
397,21203130634,Y23H5540116,Y23H5540116P03,Female,11,4,2,2,2750,Fully Owned,1,Weekday,No,Accompany Someone,2,No Study,No Study,Full-time Work,Full-time Work,208.764087405102,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,60.0,0.0,28.37882,Melbourne - South East
398,21203130634,Y23H5540119,Y23H5540119P04,Male,14,2,2,3,8375,Fully Owned,3,Weekday,No,Education,2,Part-time TAFE/Uni,.,Full-time Work,.,208.764087405102,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Walking,25.0,0.0,9.80634,Melbourne - South East
399,21203130628,Y23H5540136,Y23H5540136P03,Male,17,6,2,1,4625,Being Purchased,1,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Full-time Work,1070.74937856242,Greater Melbourne, , ,Walking,Walking,89.0,6.0,18.81049,Melbourne - South East
400,21205132744,Y23H5540211,Y23H5540211P04,Male,11,3,2,2,5125,Being Rented,0,Weekday,No,Education,2,No Study,Full-time TAFE/Uni,Full-time Work,Part-time Work,1711.21157259131,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,27.0,0.0,8.70886,Melbourne - South East
401,21205132744,Y23H5540211,Y23H5540211P03,Female,14,5,2,2,5125,Being Rented,0,Weekday,Yes,Education,2,No Study,Full-time TAFE/Uni,Full-time Work,Part-time Work,1711.21157259131,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,57.0,1.0,11.71658,Melbourne - South East
402,21205132726,Y23H5540222,Y23H5540222P02,Male,10,2,2,1,450,Fully Owned,0,Weekday,No,Education,2,No Study,.,Part-time Work,.,1952.28097980219,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,25.0,0.0,7.74042,Melbourne - South East
403,21205132726,Y23H5540231,Y23H5540231P05,Male,9,2,2,4,1450,Fully Owned,2,Weekday,No,Education,2,No Study,No Study,Retired,Retired,1952.28097980219,Greater Melbourne,Vehicle Driver,Vehicle Driver, ,Vehicle Driver,8.0,0.0,2.88064,Melbourne - South East
404,21205132726,Y23H5540232,Y23H5540232P05,Male,10,2,2,3,2350,Being Rented,2,Weekday,No,Education,2,No Study,.,Casual Work,.,1952.28097980219,Greater Melbourne, ,Vehicle Driver,Vehicle Driver,Vehicle Driver,48.0,0.0,4.7147,Melbourne - South East
405,21205132726,Y23H5540232,Y23H5540232P04,Male,13,2,2,3,2350,Being Rented,2,Weekday,No,Education,2,No Study,.,Casual Work,.,1952.28097980219,Greater Melbourne, ,Vehicle Driver,Vehicle Driver,Vehicle Driver,48.0,0.0,4.71,Melbourne - South East
406,21205132726,Y23H5540232,Y23H5540232P03,Male,15,2,2,3,2350,Being Rented,2,Weekday,No,Education,2,No Study,.,Casual Work,.,1952.28097980219,Greater Melbourne, ,Vehicle Driver,Vehicle Driver,Vehicle Driver,48.0,0.0,4.71,Melbourne - South East
407,21205132726,Y23H5540235,Y23H5540235P04,Female,16,0,2,2,1625,Being Purchased,2,Weekend,No, ,2,No Study,No Study,Full-time Work,Full-time Work,1952.28097980219,Greater Melbourne, , , , ,,,,Melbourne - South East
408,21205132726,Y23H5540242,Y23H5540242P03,Female,15,2,2,2,2250,Being Rented,1,Weekend,No,Buy Something,2,No Study,No Study,Full-time Work,Full-time Work,1952.28097980219,Greater Melbourne,Vehicle Driver,Vehicle Passenger,Vehicle Passenger,Vehicle Driver,57.0,0.0,29.1753,Melbourne - South East
409,20902152311,Y23H5540401,Y23H5540401P03,Male,10,7,2,2,2525,Being Purchased,1,Weekday,No,Pick-up or Drop-off Someone,2,Part-time TAFE/Uni,Part-time TAFE/Uni,Part-time Work,Part-time Work,4410.61455527276,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,70.0,0.0,21.95048,Melbourne - North East
410,20902152311,Y23H5540401,Y23H5540401P04,Male,10,4,2,2,2525,Being Purchased,1,Weekday,No,Education,2,Part-time TAFE/Uni,Part-time TAFE/Uni,Part-time Work,Part-time Work,4410.61455527276,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,32.0,0.0,8.62858,Melbourne - North East
411,20902152311,Y23H5540411,Y23H5540411P03,Male,15,5,2,1,3500,Being Rented,0,Weekday,Yes,Education,2,No Study,.,Full-time Work,.,4410.61455527276,Greater Melbourne, , ,Walking,Walking,85.0,9.0,21.39294,Melbourne - North East
412,20902152311,Y23H5540417,Y23H5540417P03,Male,15,3,2,1,1700,Being Rented,0,Weekday,Yes,Education,2,No Study,.,Part-time Work,.,4410.61455527276,Greater Melbourne,Vehicle Driver,Walking,Vehicle Passenger,Walking,73.0,6.0,9.03461,Melbourne - North East
413,21101126041,Y23H5550216,Y23H5550216P04,Female,10,2,2,2,4400,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Casual Work,Full-time Work,3683.02360068391,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,25.0,0.0,2.43276,Melbourne - Outer East
414,21101126041,Y23H5550216,Y23H5550216P03,Male,12,2,2,2,4400,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Casual Work,Full-time Work,3683.02360068391,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,25.0,0.0,2.43276,Melbourne - Outer East
415,21101126041,Y23H5550217,Y23H5550217P02,Male,12,4,1,1,1875,Fully Owned,0,Weekday,No,Education,2,No Study,.,Full-time Work,.,3683.02360068391,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Walking,36.0,0.0,2.93888,Melbourne - Outer East
416,21101126013,Y23H5550226,Y23H5550226P03,Female,9,2,2,2,5000,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,429.72197722343,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,12.0,0.0,2.68332,Melbourne - Outer East
417,21101126013,Y23H5550228,Y23H5550228P04,Male,17,0,2,2,1450,Being Rented,1,Weekend,No, ,2,No Study,No Study,Full-time Work,Full-time Work,429.72197722343,Greater Melbourne, ,Walking,Walking,Walking,,,,Melbourne - Outer East
418,21101126013,Y23H5550241,Y23H5550241P05,Male,12,3,2,4,3875,Being Purchased,1,Weekend,No,Pick-up or Drop-off Someone,2,No Study,.,Retired,.,429.72197722343,Greater Melbourne, ,Vehicle Driver,Vehicle Driver,Vehicle Driver,41.0,0.0,15.38075,Melbourne - Outer East
419,21101126013,Y23H5550241,Y23H5550241P04,Male,14,3,2,4,3875,Being Purchased,1,Weekend,No,Education,2,No Study,.,Retired,.,429.72197722343,Greater Melbourne, ,Vehicle Driver,Vehicle Driver,Vehicle Driver,41.0,0.0,15.38075,Melbourne - Outer East
420,20804119517,Y23H5550307,Y23H5550307P04,Male,10,1,2,2,4874,Being Rented,1,Weekend,No,At Home,2,No Study,No Study,Full-time Work,Full-time Work,3523.71495267694,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,120.0,0.0,131.28627,Melbourne - Inner South
421,20804119517,Y23H5550307,Y23H5550307P03,Male,12,3,2,2,4874,Being Rented,1,Weekend,No,At Home,2,No Study,No Study,Full-time Work,Full-time Work,3523.71495267694,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,160.0,0.0,144.44919,Melbourne - Inner South
422,20804119517,Y23H5550317,Y23H5550317P04,Female,9,2,2,2,4225,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Part-time Work,3523.71495267694,Greater Melbourne,Vehicle Passenger,Vehicle Passenger,Walking,Vehicle Driver,25.0,0.0,7.50672,Melbourne - Inner South
423,20804119517,Y23H5550317,Y23H5550317P03,Male,12,2,2,2,4225,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Part-time Work,3523.71495267694,Greater Melbourne,Vehicle Passenger,Vehicle Passenger,Walking,Vehicle Driver,25.0,0.0,7.50672,Melbourne - Inner South
424,20804119530,Y23H5550328,Y23H5550328P03,Male,16,1,2,1,4625,Being Purchased,1,Weekend,No,Recreational,2,No Study,No Study,Full-time Work,Part-time Work,3188.48770320278,Greater Melbourne, ,Walking,Walking,Vehicle Driver,60.0,0.0,32.84632,Melbourne - Inner South
425,20804119530,Y23H5550332,Y23H5550332P05,Male,14,8,2,3,3800,Fully Owned,2,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Full-time Work,3188.48770320278,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,150.0,52.0,39.01737,Melbourne - Inner South
426,20804119530,Y23H5550341,Y23H5550341P05,Female,11,5,2,3,5375,Being Purchased,0,Weekend,No,Personal Business,2,No Study,No Study,Full-time Work,Part-time Work,3188.48770320278,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,47.0,0.0,16.08271,Melbourne - Inner South
427,20804119530,Y23H5550341,Y23H5550341P03,Female,13,8,2,3,5375,Being Purchased,0,Weekend,Yes,Recreational,2,No Study,No Study,Full-time Work,Part-time Work,3188.48770320278,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,172.0,34.0,51.22932,Melbourne - Inner South
428,20804119530,Y23H5550341,Y23H5550341P04,Female,13,6,2,3,5375,Being Purchased,0,Weekend,No,Recreational,2,No Study,No Study,Full-time Work,Part-time Work,3188.48770320278,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,70.0,0.0,34.78924,Melbourne - Inner South
429,21302134311,Y23H5550517,Y23H5550517P06,Male,10,2,2,4,1375,Being Purchased,0,Weekday,No,Education,2,No Study,No Study,Unemployed,Unemployed,3055.12085803216,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,13.0,0.0,5.22592,Melbourne - West
430,21302134311,Y23H5550517,Y23H5550517P04,Male,11,2,2,4,1375,Being Purchased,0,Weekday,No,Education,2,No Study,No Study,Unemployed,Unemployed,3055.12085803216,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,13.0,0.0,5.22592,Melbourne - West
431,21302134311,Y23H5550517,Y23H5550517P03,Female,13,8,2,4,1375,Being Purchased,0,Weekday,No,Accompany Someone,2,No Study,No Study,Unemployed,Unemployed,3055.12085803216,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,79.0,0.0,42.65857,Melbourne - West
432,21302134311,Y23H5550519,Y23H5550519P03,Female,10,2,2,1,900,Fully Owned,1,Weekday,No,Education,2,No Study,.,Part-time Work,.,3055.12085803216,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,35.0,0.0,5.1511,Melbourne - West
433,21302134311,Y23H5550519,Y23H5550519P02,Male,12,2,2,1,900,Fully Owned,1,Weekday,No,Education,2,No Study,.,Part-time Work,.,3055.12085803216,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,35.0,0.0,5.1511,Melbourne - West
434,21302134107,Y23H5550529,Y23H5550529P03,Female,14,2,2,2,1375,Being Purchased,1,Weekday,No,Social,2,No Study,No Study,Full-time Work,Full-time Work,946.385442254037,Greater Melbourne,Vehicle Passenger,Vehicle Passenger,Vehicle Passenger,Vehicle Driver,35.0,0.0,0.80194,Melbourne - West
435,21302134107,Y23H5550532,Y23H5550532P04,Female,15,4,2,2,2150,Being Purchased,1,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Full-time Work,946.385442254037,Greater Melbourne,Vehicle Driver,Walking,Vehicle Driver,Walking,88.0,26.0,9.92278,Melbourne - West
436,21101144827,Y23H5560211,Y23H5560211P03,Female,9,2,2,2,1625,Being Rented,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Casual Work,1968.60735740352,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,14.0,0.0,6.5286,Melbourne - Outer East
437,21101125632,Y23H5560223,Y23H5560223P03,Female,10,4,2,2,3750,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Part-time Work,982.801697983974,Greater Melbourne, ,Vehicle Driver,Vehicle Driver,Walking,40.0,0.0,2.00602,Melbourne - Outer East
438,21101125632,Y23H5560223,Y23H5560223P04,Female,10,4,2,2,3750,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Part-time Work,982.801697983974,Greater Melbourne, ,Vehicle Driver,Vehicle Driver,Walking,40.0,0.0,2.00602,Melbourne - Outer East
439,21101125632,Y23H5560236,Y23H5560236P03,Female,13,4,2,1,2575,Being Purchased,1,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Part-time Work,982.801697983974,Greater Melbourne,Bicycle,Bicycle,Vehicle Driver,Vehicle Driver,105.0,38.0,18.35394,Melbourne - Outer East
440,21101125632,Y23H5560241,Y23H5560241P04,Male,9,0,2,2,2250,Being Purchased,1,Weekend,No, ,2,No Study,No Study,Full-time Work,Part-time Work,982.801697983974,Greater Melbourne,Vehicle Driver,Vehicle Driver,Rideshare Service,Rideshare Service,,,,Melbourne - Outer East
441,21101125632,Y23H5560241,Y23H5560241P03,Male,12,1,2,2,2250,Being Purchased,1,Weekend,No, ,2,No Study,No Study,Full-time Work,Part-time Work,982.801697983974,Greater Melbourne,Vehicle Driver,Vehicle Driver,Rideshare Service,Rideshare Service,,,,Melbourne - Outer East
442,20601110732,Y23H5560408,Y23H5560408P05,Male,16,1,2,3,4450,Being Purchased,1,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Full-time Work,3289.79845629443,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,82.0,20.0,11.89511,Melbourne - Inner
443,20601110728,Y23H5560427,Y23H5560427P04,Male,13,1,2,2,1824,Being Purchased,1,Weekend,No, ,2,No Study,No Study,Retired,Full-time Work,5628.94514554133,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,,,,Melbourne - Inner
444,20601110728,Y23H5560427,Y23H5560427P03,Female,15,7,2,2,1824,Being Purchased,1,Weekend,No,Pick-up or Drop-off Someone,2,No Study,No Study,Retired,Full-time Work,5628.94514554133,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,96.0,0.0,22.45846,Melbourne - Inner
445,21301133233,Y23H5560522,Y23H5560522P04,Female,15,4,2,2,2500,Being Rented,1,Weekday,Yes,Education,2,No Study,No Study,Part-time Work,Full-time Work,946.580291296721,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Walking,160.0,36.0,53.37402,Melbourne - West
446,21301133233,Y23H5560522,Y23H5560522P03,Female,16,2,2,2,2500,Being Rented,1,Weekday,Yes,Education,2,No Study,No Study,Part-time Work,Full-time Work,946.580291296721,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Walking,160.0,36.0,53.74416,Melbourne - West
447,21105128614,Y23H5570208,Y23H5570208P04,Male,12,4,2,2,3875,Fully Owned,0,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Part-time Work,269.74300136321,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,345.0,95.0,140.081,Melbourne - Outer East
448,21105128614,Y23H5570208,Y23H5570208P03,Female,15,6,2,2,3875,Fully Owned,0,Weekday,No,Accompany Someone,2,No Study,No Study,Full-time Work,Part-time Work,269.74300136321,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,274.0,0.0,172.29452,Melbourne - Outer East
449,21105128614,Y23H5570214,Y23H5570214P03,Male,15,1,2,1,75,Being Purchased,2,Weekend,No, ,2,No Study,.,Full-time Work,.,269.74300136321,Greater Melbourne, ,Vehicle Passenger,Vehicle Passenger, ,,,,Melbourne - Outer East
450,21105128614,Y23H5570214,Y23H5570214P02,Female,17,2,2,1,75,Being Purchased,2,Weekend,No,Recreational,2,No Study,.,Full-time Work,.,269.74300136321,Greater Melbourne, ,Vehicle Passenger,Vehicle Passenger, ,14.0,0.0,10.20724,Melbourne - Outer East
451,21105128650,Y23H5570229,Y23H5570229P03,Male,13,4,2,1,0,Being Purchased,1,Weekday,No,Education,2,No Study,.,Full-time Work,.,332.888745837222,Greater Melbourne, ,Walking,Walking,Walking,47.0,4.0,19.17236,Melbourne - Outer East
452,21105128650,Y23H5570229,Y23H5570229P02,Female,16,2,2,1,0,Being Purchased,1,Weekday,No,Education,2,No Study,.,Full-time Work,.,332.888745837222,Greater Melbourne, ,Walking,Walking,Walking,47.0,4.0,19.17236,Melbourne - Outer East
